🕘️更新时间,#genre#
CETV-2,http://gslbmgsplive.miguvideo.com/migu/kailu/cetv2/51/20240709/index.m3u8?msisdn=20251030080056657229a0a05b42cd9b8d1901c268e9a1&mdspid=&spid=699004&netType=0&sid=5910022152&pid=2028597139&timestamp=20251030080056&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=923287211&ParentNodeID=-99&assertID=5910022152&client_ip=106.13.250.88&SecurityKey=20251030080056&promotionId=&mvid=5900006638&mcid=500020&playurlVersion=ZQ-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=5d7747a59e339d9a521c3b4912b5997c&ddCalcu=c57de973973540b72a15994eb333c91d295a
CETV-2,http://gslbmgsplive.miguvideo.com/migu/kailu/cetv2/51/20240709/index.m3u8?msisdn=143c6322a3bbadcadc9ce12cd92802d2&mdspid=&spid=699004&netType=0&sid=5910022152&pid=2028597139&timestamp=20260924055116&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=923287211&ParentNodeID=-99&assertID=5910022152&client_ip=39.103.182.111&SecurityKey=20260924055116&promotionId=&mvid=5900006638&mcid=500020&playurlVersion=WX-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=f686d585c1e81b74b4da78fbee03f2a1&ddCalcu=1fa6v28af6a3da05e8e5bcf18e78a1db47b4&sv=10004&ct=android
CETV-4,http://chen.ccwu.cc:1234/923287339
CETV-4,http://gslbmgsplive.miguvideo.com/migu/kailu/cetv4/50/20240709/index.m3u8?msisdn=2025090309003329cd481a5313461999ea66e0b5c14a1b&mdspid=&spid=699004&netType=0&sid=5910022154&pid=2028597139&timestamp=20250903090033&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=923287339&ParentNodeID=-99&assertID=5910022154&client_ip=106.13.250.83&SecurityKey=20250903090033&promotionId=&mvid=5900006640&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=a0dd23e241f091b5c99903fbe22f27e3&ddCalcu=3ae0v7da2dbf2a232ee2b4f13f0099919bc5&sv=10004&ct=android
CETV-4,http://gslbmgsplive.miguvideo.com/migu/kailu/cetv4/51/20240709/index.m3u8?msisdn=20251023080146f927b319eb2741baa11c7588dc90ce64&mdspid=&spid=699004&netType=0&sid=5910022154&pid=2028597139&timestamp=20251023080146&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=923287339&ParentNodeID=-99&assertID=5910022154&client_ip=106.13.250.83&SecurityKey=20251023080146&promotionId=&mvid=5900006640&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=68f634a7bc271e31e6b28a81cc260989&ddCalcu=9688e9f206363024cac71b8ca28721be63e1
CETV-4,http://gslbmgsplive.miguvideo.com/migu/kailu/cetv4/51/20240709/index.m3u8?msisdn=202510240801012dc8b663b2b74362a9097825799eaf43&mdspid=&spid=699004&netType=0&sid=5910022154&pid=2028597139&timestamp=20251024080101&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=923287339&ParentNodeID=-99&assertID=5910022154&client_ip=106.13.250.88&SecurityKey=20251024080101&promotionId=&mvid=5900006640&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=672f4f5ce9e9ff8a4077bad211cea5be&ddCalcu=e6b7e522af3e40cf151c2ed9aeb97f7f084a
CETV-4,http://gslbmgsplive.miguvideo.com/migu/kailu/cetv4/51/20240709/index.m3u8?msisdn=20251025080104a261a79951954d14924192a3e7d34c78&mdspid=&spid=699004&netType=0&sid=5910022154&pid=2028597139&timestamp=20251025080104&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=923287339&ParentNodeID=-99&assertID=5910022154&client_ip=106.13.250.90&SecurityKey=20251025080104&promotionId=&mvid=5900006640&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=6adcb7581e1f0ebe1868263b6c045e79&ddCalcu=967aeed25c34b007c568b13e612f806e8b1e
CCTV1综合,http://hlszymgsplive.miguvideo.com:8080/wd_r2/cctv/cctv1hd/1200/01.m3u8?msisdn=c96f7de4e6f7961507e56489f6b67516&mdspid=&spid=699004&netType=0&sid=2201057821&pid=2028597139&timestamp=20260924114531&Channel_ID=0116_2600034600-99000-201600010056918&ProgramID=608807420&ParentNodeID=-99&assertID=2201057821&client_ip=125.211.195.49&SecurityKey=20260924114531&promotionId=&mvid=2201057821&mcid=500020&playurlVersion=ZQ-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=13fffe0bb5a6872c99f06aa0a4e015db&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=8629cb04f6f8d960b9c4163058eb11d9
CCTV1综合,http://hlszymgsplive.miguvideo.com:8080/wd_r2/cctv/cctv1hd/1200/01.m3u8?msisdn=26a95fc9b64f3b1f082ee84e0e50edec&mdspid=&spid=699004&netType=0&sid=2201057821&pid=2028597139&timestamp=20260924113016&Channel_ID=0116_2600034600-99000-201600010085875&ProgramID=608807420&ParentNodeID=-99&assertID=2201057821&client_ip=125.211.195.25&SecurityKey=20260924113016&promotionId=&mvid=2201057821&mcid=500020&playurlVersion=ZQ-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=c794ef16b7d353de04c3811d1d25813a&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=e36500d41858960b9c438c9586d9f03a
CCTV1综合,http://hlszymgsplive.miguvideo.com:8080/wd_r2/cctv/cctv1hd/1200/01.m3u8?msisdn=26a95fc9b64f3b1f082ee84e0e50edec&mdspid=&spid=699004&netType=0&sid=2201057821&pid=2028597139&timestamp=20260924112945&Channel_ID=0116_2600034600-99000-201600010093041&ProgramID=608807420&ParentNodeID=-99&assertID=2201057821&client_ip=125.211.195.24&SecurityKey=20260924112945&promotionId=&mvid=2201057821&mcid=500020&playurlVersion=ZQ-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=20cd8ba2caccf3effdeeebedc11642e2&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=bc0422c17cf66ec1b2f65c0e7809c10e
CCTV1综合,http://hlszymgsplive.miguvideo.com:8080/wd_r2/cctv/cctv1hd/1200/01.m3u8?msisdn=db2d2364e1bcc8af2389cf2c81cf5d3e&mdspid=&spid=699004&netType=0&sid=2201057821&pid=2028597139&timestamp=20260924112559&Channel_ID=0116_2600034600-99000-201600010057973&ProgramID=608807420&ParentNodeID=-99&assertID=2201057821&client_ip=125.211.195.118&SecurityKey=20260924112559&promotionId=&mvid=2201057821&mcid=500020&playurlVersion=ZQ-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=64327a92e9163571f0f0782f0c9910ad&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=a7d03622eab7a5361c00611997860c20
CCTV1综合,http://hlszymgsplive.miguvideo.com:8080/wd_r2/cctv/cctv1hd/1200/01.m3u8?msisdn=db2d2364e1bcc8af2389cf2c81cf5d3e&mdspid=&spid=699004&netType=0&sid=2201057821&pid=2028597139&timestamp=20260924112417&Channel_ID=0116_2600034600-99000-201600010026467&ProgramID=608807420&ParentNodeID=-99&assertID=2201057821&client_ip=125.211.195.115&SecurityKey=20260924112417&promotionId=&mvid=2201057821&mcid=500020&playurlVersion=ZQ-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=5de20ffe22468560a4554212e5769aed&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=52b41b897d6d73e3d447cec3af86d875
CCTV2财经,http://pull-hls-f11.douyincdn.com/media/stream-120105451703763628.m3u8?expire=1790824300&sign=3941875b869275831e0be715ac6ce6a0&arch_hrchy=w1&exp_hrchy=w1&major_anchor_level=common&t_id=037-202609241111390F722FEDC736FC4C63F1-6sbYMj
CCTV2财经,http://hlszymgsplive.miguvideo.com:8080/wd_r2/cctv/cctv2hd/1500/01.m3u8?msisdn=53e4317126af3bc8636aeb0b920c28fc&mdspid=&spid=699004&netType=0&sid=5500346945&pid=2028597139&timestamp=20260924111128&Channel_ID=0116_2600034600-99000-201600010096695&ProgramID=631780532&ParentNodeID=-99&assertID=5500346945&client_ip=125.211.195.89&SecurityKey=20260924111128&promotionId=&mvid=5101064231&mcid=500020&playurlVersion=ZQ-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=c58c20759a047950a53d2c4b1273e153&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=c5c1c22765e808f67b1b15b2e99f4f22
CCTV2财经,http://iptv.huuc.edu.cn/hls/cctv2hd.m3u8
CCTV2财经,http://go.bkpcp.top/mg/cctv2
CCTV2财经,http://m.061899.xyz/mg/cctv2
CCTV3综艺,http://hlszymgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv3hd/2000/01.m3u8?msisdn=cbfd966c5e6c84a4dbe3a88414e152a8&mdspid=&spid=699004&netType=0&sid=5500212864&pid=2028597139&timestamp=20260924113825&Channel_ID=0116_2600034600-99000-201600010038194&ProgramID=624878271&ParentNodeID=-99&assertID=5500212864&client_ip=125.211.195.38&SecurityKey=20260924113825&promotionId=&mvid=5100001683&mcid=500020&playurlVersion=ZQ-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=4034a135a9112960f0f3ba24cd2ed26e&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=59e54fd2d5d16db4a7421ff76a6563c3
CCTV3综艺,http://hlszymgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv3hd/2000/01.m3u8?msisdn=1a1e26539d0fa4576bebf9d9a79eece8&mdspid=&spid=699004&netType=0&sid=5500212864&pid=2028597139&timestamp=20260924113714&Channel_ID=0116_2600034600-99000-201600010032121&ProgramID=624878271&ParentNodeID=-99&assertID=5500212864&client_ip=125.211.195.35&SecurityKey=20260924113714&promotionId=&mvid=5100001683&mcid=500020&playurlVersion=ZQ-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=90e140415f7449a618e6db985a859889&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=fb04c27e6445092ee58a3e775c69e4df
CCTV3综艺,http://hlszymgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv3hd/2000/01.m3u8?msisdn=26a95fc9b64f3b1f082ee84e0e50edec&mdspid=&spid=699004&netType=0&sid=5500212864&pid=2028597139&timestamp=20260924112736&Channel_ID=0116_2600034600-99000-201600010069992&ProgramID=624878271&ParentNodeID=-99&assertID=5500212864&client_ip=125.211.195.134&SecurityKey=20260924112736&promotionId=&mvid=5100001683&mcid=500020&playurlVersion=ZQ-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=bb7d562ade685971c23a89d71366f7cc&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=8d86805a0f2c4727d4dacb6327b44294
CCTV3综艺,http://hlszymgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv3hd/2000/01.m3u8?msisdn=db2d2364e1bcc8af2389cf2c81cf5d3e&mdspid=&spid=699004&netType=0&sid=5500212864&pid=2028597139&timestamp=20260924112306&Channel_ID=0116_2600034600-99000-201600010023189&ProgramID=624878271&ParentNodeID=-99&assertID=5500212864&client_ip=125.211.195.144&SecurityKey=20260924112306&promotionId=&mvid=5100001683&mcid=500020&playurlVersion=ZQ-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=236c47a74731100cf64e98a901f75d99&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=ead9349dd12bb51e64f704924d1d0ed0
CCTV3综艺,http://iptv.huuc.edu.cn/hls/cctv3hd.m3u8
CCTV4中文国际,http://hlszymgsplive.miguvideo.com:8080/wd_r2/cctv/cctv4hd/1500/01.m3u8?msisdn=26a95fc9b64f3b1f082ee84e0e50edec&mdspid=&spid=699004&netType=0&sid=5500346947&pid=2028597139&timestamp=20260924112913&Channel_ID=0116_2600034600-99000-201600010009905&ProgramID=631780421&ParentNodeID=-99&assertID=5500346947&client_ip=125.211.195.23&SecurityKey=20260924112913&promotionId=&mvid=5101064235&mcid=500020&playurlVersion=ZQ-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=a6f34e4d6ff257e6c36201951a092f29&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=aa09eb33800e675c305415dad39f9f82
CCTV4中文国际,http://hlszymgsplive.miguvideo.com:8080/wd_r2/cctv/cctv4hd/1500/01.m3u8?msisdn=26a95fc9b64f3b1f082ee84e0e50edec&mdspid=&spid=699004&netType=0&sid=5500346947&pid=2028597139&timestamp=20260924112841&Channel_ID=0116_2600034600-99000-201600010017981&ProgramID=631780421&ParentNodeID=-99&assertID=5500346947&client_ip=125.211.195.22&SecurityKey=20260924112841&promotionId=&mvid=5101064235&mcid=500020&playurlVersion=ZQ-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=58ae71faf87e649e291d77f67c632f1c&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=cef65be5f860c7d1a53377d249b177c1
CCTV4中文国际,http://hlszymgsplive.miguvideo.com:8080/wd_r2/cctv/cctv4hd/1500/01.m3u8?msisdn=db2d2364e1bcc8af2389cf2c81cf5d3e&mdspid=&spid=699004&netType=0&sid=5500346947&pid=2028597139&timestamp=20260924112524&Channel_ID=0116_2600034600-99000-201600010042840&ProgramID=631780421&ParentNodeID=-99&assertID=5500346947&client_ip=125.211.195.117&SecurityKey=20260924112524&promotionId=&mvid=5101064235&mcid=500020&playurlVersion=ZQ-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=d0d7c9c6f9fdf5364bf0cc84904271fb&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=0f43756d61d32ff797c8ecc0b9ce0de1
CCTV4中文国际,http://hlszymgsplive.miguvideo.com:8080/wd_r2/cctv/cctv4hd/1500/01.m3u8?msisdn=db2d2364e1bcc8af2389cf2c81cf5d3e&mdspid=&spid=699004&netType=0&sid=5500346947&pid=2028597139&timestamp=20260924112451&Channel_ID=0116_2600034600-99000-201600010007664&ProgramID=631780421&ParentNodeID=-99&assertID=5500346947&client_ip=125.211.195.116&SecurityKey=20260924112451&promotionId=&mvid=5101064235&mcid=500020&playurlVersion=ZQ-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=8bf74ba1f89e81418146bf6549ad4de1&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=b638ee5158b2ab2c051abdd04642d146
CCTV4中文国际,http://hlszymgsplive.miguvideo.com:8080/wd_r2/cctv/cctv4hd/1500/01.m3u8?msisdn=db2d2364e1bcc8af2389cf2c81cf5d3e&mdspid=&spid=699004&netType=0&sid=5500346947&pid=2028597139&timestamp=20260924112204&Channel_ID=0116_2600034600-99000-201600010019355&ProgramID=631780421&ParentNodeID=-99&assertID=5500346947&client_ip=125.211.195.142&SecurityKey=20260924112204&promotionId=&mvid=5101064235&mcid=500020&playurlVersion=ZQ-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=89d029b842acc8c99361b161f9a0fa42&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=e6db8676891f98ec08b6eb1f9d37dc2d
CCTV5体育,http://t.061899.xyz/tl/tl.php?id=cctv5
CCTV5体育,http://go.bkpcp.top/mg/cctv5
CCTV5体育,http://m.061899.xyz/mg/cctv5
CCTV5体育,http://j.s.bkpcp.top/jj/cctv5
CCTV5体育,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv5
CCTV5+体育赛事,http://t.061899.xyz/tl/tl.php?id=cctv5p
CCTV5+体育赛事,http://go.bkpcp.top/mg/cctv5p
CCTV5+体育赛事,http://m.061899.xyz/mg/cctv5p
CCTV5+体育赛事,http://j.s.bkpcp.top/jj/cctv5p
CCTV5+体育赛事,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv5p
CCTV6电影,http://hlszymgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv6hd/2000/01.m3u8?msisdn=cbfd966c5e6c84a4dbe3a88414e152a8&mdspid=&spid=699004&netType=0&sid=5500212872&pid=2028597139&timestamp=20260924114130&Channel_ID=0116_2600034600-99000-201600010095551&ProgramID=624878396&ParentNodeID=-99&assertID=5500212872&client_ip=125.211.195.43&SecurityKey=20260924114130&promotionId=&mvid=5100001694&mcid=500020&playurlVersion=ZQ-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=22cfde246c6b8057e5ca4e898f71405e&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=5de4e3441ae6961ea0bc606831736ab0
CCTV6电影,http://hlszymgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv6hd/2000/01.m3u8?msisdn=cbfd966c5e6c84a4dbe3a88414e152a8&mdspid=&spid=699004&netType=0&sid=5500212872&pid=2028597139&timestamp=20260924113945&Channel_ID=0116_2600034600-99000-201600010070860&ProgramID=624878396&ParentNodeID=-99&assertID=5500212872&client_ip=125.211.195.40&SecurityKey=20260924113945&promotionId=&mvid=5100001694&mcid=500020&playurlVersion=ZQ-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=67ed8db9edde430760b3d77a6ffe0d69&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=ad710b65e3fee13e0bfdae9a880991e0
CCTV6电影,http://hlszymgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv6hd/2000/01.m3u8?msisdn=db2d2364e1bcc8af2389cf2c81cf5d3e&mdspid=&spid=699004&netType=0&sid=5500212872&pid=2028597139&timestamp=20260924112058&Channel_ID=0116_2600034600-99000-201600010034224&ProgramID=624878396&ParentNodeID=-99&assertID=5500212872&client_ip=125.211.195.140&SecurityKey=20260924112058&promotionId=&mvid=5100001694&mcid=500020&playurlVersion=ZQ-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=290cf8024a6060bbed1b02d6cf0db3df&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=9f3dd171975834ac883c57157161df03
CCTV6电影,http://t.061899.xyz/tl/tl.php?id=cctv6
CCTV6电影,https://live.eac-news.com/CCTV/streams/cctv6.m3u8
CCTV7国防军事,http://iptv.huuc.edu.cn/hls/cctv7hd.m3u8
CCTV7国防军事,http://t.061899.xyz/tl/tl.php?id=cctv7
CCTV7国防军事,http://go.bkpcp.top/mg/cctv7
CCTV7国防军事,http://m.061899.xyz/mg/cctv7
CCTV7国防军事,http://j.s.bkpcp.top/jj/cctv7
CCTV8电视剧,http://hlszymgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv8hd/2000/01.m3u8?msisdn=cbfd966c5e6c84a4dbe3a88414e152a8&mdspid=&spid=699004&netType=0&sid=5500212868&pid=2028597139&timestamp=20260924114321&Channel_ID=0116_2600034600-99000-201600010081413&ProgramID=624878356&ParentNodeID=-99&assertID=5500212868&client_ip=125.211.195.46&SecurityKey=20260924114321&promotionId=&mvid=5100001695&mcid=500020&playurlVersion=ZQ-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=0d48a43d0aaaa7d9547dac77eb014467&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=d581899b3847ba9b378a0ae19f98340b
CCTV8电视剧,http://hlszymgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv8hd/2000/01.m3u8?msisdn=cbfd966c5e6c84a4dbe3a88414e152a8&mdspid=&spid=699004&netType=0&sid=5500212868&pid=2028597139&timestamp=20260924114206&Channel_ID=0116_2600034600-99000-201600010086334&ProgramID=624878356&ParentNodeID=-99&assertID=5500212868&client_ip=125.211.195.44&SecurityKey=20260924114206&promotionId=&mvid=5100001695&mcid=500020&playurlVersion=ZQ-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=930edb424446e89785a4847bc0fc83a3&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=4f2140c095dd94acac1f9c3fae0bf66c
CCTV8电视剧,http://hlszymgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv8hd/2000/01.m3u8?msisdn=baa615ebf37747fbfcff4fee68c5ff91&mdspid=&spid=699004&netType=0&sid=5500212868&pid=2028597139&timestamp=20260924111716&Channel_ID=0116_2600034600-99000-201600010007187&ProgramID=624878356&ParentNodeID=-99&assertID=5500212868&client_ip=125.211.195.99&SecurityKey=20260924111716&promotionId=&mvid=5100001695&mcid=500020&playurlVersion=ZQ-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=40b97a3471ea3e0ccd86577479b98dc2&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=828b6238d6c6b552a69c202a6716bc2e
CCTV8电视剧,https://live.chinacert.cftest5.cn/cnmg/live/624878356?reptoken=R/mg&auth=
CCTV8电视剧,http://hlszymgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv8hd/2000/01.m3u8?msisdn=53e4317126af3bc8636aeb0b920c28fc&mdspid=&spid=699004&netType=0&sid=5500212868&pid=2028597139&timestamp=20260924111550&Channel_ID=0116_2600034600-99000-201600010062188&ProgramID=624878356&ParentNodeID=-99&assertID=5500212868&client_ip=125.211.195.97&SecurityKey=20260924111550&promotionId=&mvid=5100001695&mcid=500020&playurlVersion=ZQ-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=55ce011836bb697b3d8a329eba9fd0b3&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=4299acd5ac3f1315d27ceb6ee8af996c
CCTV9纪录,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv9hd/51/01.m3u8?msisdn=26a95fc9b64f3b1f082ee84e0e50edec&mdspid=&spid=699004&netType=0&sid=5501083624&pid=2028597139&timestamp=20260924113141&Channel_ID=0116_2600034600-99000-201600010059088&ProgramID=673168140&ParentNodeID=-99&assertID=5501083624&client_ip=125.211.195.27&SecurityKey=20260924113141&promotionId=&mvid=5102910384&mcid=500020&playurlVersion=ZQ-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=45c04767ad7856d13a28e20298968fa4&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=7df1941242e0edb29e6ae75f7e96c821
CCTV9纪录,http://iptv.huuc.edu.cn/hls/cctv9hd.m3u8
CCTV9纪录,http://t.061899.xyz/tl/tl.php?id=cctv9
CCTV9纪录,https://xykt-fix.github.io/Y77.m3u8
CCTV9纪录,http://go.bkpcp.top/mg/cctv9
CCTV10科教,http://hlszymgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv10hd/2000/01.m3u8?msisdn=8dd57b0b321473162a77e6c1a0ebc9ca&mdspid=&spid=699004&netType=0&sid=5500212874&pid=2028597139&timestamp=20260924114622&Channel_ID=0116_2600034600-99000-201600010023071&ProgramID=624878405&ParentNodeID=-99&assertID=5500212874&client_ip=125.211.195.51&SecurityKey=20260924114622&promotionId=&mvid=5100001696&mcid=500020&playurlVersion=ZQ-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=5dffe0dea6888c4bba0836463e2a0ec3&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=db439077d4bba8a8e435dcc00c2adb77
CCTV10科教,http://iptv.huuc.edu.cn/hls/cctv10hd.m3u8
CCTV10科教,http://t.061899.xyz/tl/tl.php?id=cctv10
CCTV10科教,http://go.bkpcp.top/mg/cctv10
CCTV10科教,http://m.061899.xyz/mg/cctv10
CCTV11戏曲,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/cctv11hd/51/20200103/01.m3u8?msisdn=53e4317126af3bc8636aeb0b920c28fc&mdspid=&spid=699004&netType=0&sid=5500988610&pid=2028597139&timestamp=20260924111443&Channel_ID=0116_2600034600-99000-201600010091143&ProgramID=667987558&ParentNodeID=-99&assertID=5500988610&client_ip=125.211.195.95&SecurityKey=20260924111443&promotionId=&mvid=5102751362&mcid=500020&playurlVersion=ZQ-A1-9.9.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=a03086efa8c797882c7c75970490693b&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=72d0c3374a8c9baaff3cf20ef04276bc
CCTV11戏曲,http://iptv.huuc.edu.cn/hls/cctv11hd.m3u8
CCTV11戏曲,http://t.061899.xyz/tl/tl.php?id=cctv11
CCTV11戏曲,https://xykt-fix.github.io/play/a02b/index.m3u8
CCTV11戏曲,http://go.bkpcp.top/mg/cctv11
CCTV12社会与法,http://iptv.huuc.edu.cn/hls/cctv12hd.m3u8
CCTV12社会与法,http://t.061899.xyz/tl/tl.php?id=cctv12
CCTV12社会与法,http://go.bkpcp.top/mg/cctv12
CCTV12社会与法,http://m.061899.xyz/mg/cctv12
CCTV12社会与法,http://j.s.bkpcp.top/jj/cctv12
CCTV13新闻,http://t.061899.xyz/tl/tl.php?id=cctv13
CCTV13新闻,http://go.bkpcp.top/mg/cctv13
CCTV13新闻,http://m.061899.xyz/mg/cctv13
CCTV13新闻,http://j.s.bkpcp.top/jj/cctv13
CCTV13新闻,http://cdn6.bkpcp.top/tl/tuiliu.php?id=cctv13
CCTV14少儿,http://iptv.huuc.edu.cn/hls/cctv14hd.m3u8
